0,1,2,3,4,5
0.20761740123600275,0.2771321544506408,0.5255740263055787,0.4866774037054504,0.2745576020091488,0.25897486254156293
0.15093393769056748,0.37518033267326967,0.46081145959678654,0.5160709293214528,0.39454985095113726,0.3283459660331569
0.20835746818683848,0.5603771749556868,0.45365491840535815,0.5942469591859594,0.5983612552403039,0.5097334398620815
0.31682282358072683,0.7595967744561223,0.49381138404346736,0.6723223078789551,0.7835248099490121,0.7183015288612554
0.409540255834935,0.8891914454949397,0.5486611672210365,0.6983380698144834,0.87215696590632,0.8649636006572413
0.4232299835983145,0.8748858463922323,0.5475610757642757,0.6134364797525835,0.7580686605256612,0.8705713481789525
0.42189098535914316,0.7828179833633087,0.5584019168098815,0.5056369016795325,0.5597971500290868,0.8096159969240038
0.37366155930186334,0.5922033185791087,0.5423648747225281,0.36282838577097876,0.31711598543746344,0.6589029344716688
0.32101983237654935,0.3717720679989553,0.49387728339870174,0.24285496860695804,0.1472868272885033,0.4637985961260788
0.3699090856494638,0.2501059304749723,0.4819311399556973,0.25930257012374447,0.20014934117763145,0.34840230928304444
0.4960223614145937,0.22420432724148892,0.4866988903716656,0.3738923126851453,0.37065973062471863,0.31406130933951376
0.65162324607899,0.27324101936460743,0.49703780123087565,0.5354966352686329,0.6032961169162476,0.3302159782775781
0.8074875288297442,0.3826303026863575,0.5226783427609617,0.701574974255271,0.8077240778079902,0.3886617314071431
0.9150419406716691,0.502030200064603,0.5528564583958571,0.8103261863085075,0.8983403695671804,0.45444274162828263
0.8995046246390767,0.5508503856340885,0.5340701768123777,0.7752957034344856,0.7751067364205964,0.4511681551916825
0.804833072782899,0.5617075928768379,0.5093755862393888,0.6509677553904222,0.5433820079812698,0.4193188034885277
0.6818440638224419,0.5587675050490152,0.4933088739472862,0.4876796511560086,0.3001378057392329,0.4038151088352385
0.5629662327222021,0.5539335205262584,0.4793389102404842,0.3347223927244004,0.14468901872794787,0.41777864684540933
0.5007073847183652,0.5851799941556944,0.4794079937921808,0.2643584623029378,0.16572842706478066,0.49112989473588864
0.5167488551483668,0.6583918417515431,0.5135365530798455,0.30689685774014486,0.35511355986598225,0.6323920327569269
0.55845989290271,0.7165342634915839,0.5428788025822664,0.4130237822154267,0.6113264928053137,0.7721779147998241
0.5711781701116547,0.7148897366064434,0.5491904725023072,0.5289984099264169,0.8171148291528381,0.8433822272691425
0.5347835249972517,0.643609913473339,0.5401375362003492,0.6204815387674647,0.8931483119600785,0.8252086419018534
0.4254812145495432,0.49218812704533954,0.5078412170257772,0.6382051260043655,0.7797378360906573,0.6983916961400272
